movie_id,actor_id,character,cast_order
276,3935,Villenbesitzer,4
2151,11357,William Cole,0
2151,22014,Tatoya,1
2151,11769,Pavel,2
2151,22015,Jackie,3
2151,825,Dr. Ivan Ivanovich Ivanov,4
12574,16475,Nick McKenna,0
12574,72885,Devon Butler,1
12574,15532,Rachel,2
12574,11318,Captain Rubio,3
12574,101752,Vinnie Fountain,4
20914,32312,Raffaello Mascetti,0
20914,3281,Rambaldo Melandri,1
20914,24366,Il Perozzi,2
20914,24599,Il Necchi,3
20914,9920,Il Professor Sassaroli,4
34308,1271,Amedeo Modigliani,0
34308,39195,Jeanne Hébuterne,1
34308,41379,Pablo Picasso,2
34308,23388,Maurice Utrillo,3
34308,112225,Olga Picasso,4
74,500,Ray Ferrier,0
74,501,Rachel Ferrier,1
74,502,Mary-Ann,2
74,503,Robbie Ferrier,3
74,504,Harlan Ogilvy,4
1667,192,Narrator,0
1667,48576,Le père,1
1667,40938,La mère,2
1667,24502,Le bébé,3
9009,6161,Dahlia Williams,0
9009,4764,Mr. Murray,1
9009,3129,Jeff Platzer,2
9009,15336,Kyle Williams,3
9009,4935,Veeck,4
1553,17497,Thomas Seyr,0
1553,17498,Robert Seyr,1
1553,17499,Fabrice,2
1553,17500,Sami,3
1553,19115,Miao Lin,4
9738,65524,Reed Richards / Mr. Fantastic,0
9738,56731,Sue Storm / Invisible Woman,1
9738,16828,Johnny Storm / Human Torch,2
9738,19654,Ben Grimm / The Thing,3
9738,20402,Victor von Doom / Doctor Doom,4
9522,887,John Beckwith,0
9522,4937,Jeremy Grey,1
9522,4690,Secretary William Cleary,2
9522,53714,Claire Cleary,3
9522,52848,Gloria Cleary,4
1826,17497,Xavier Rousseau,0
1826,17521,Wendy,1
1826,2405,Martine,2
1826,17522,Isabelle,3
1826,19996,William,4
10476,18288,DJay,0
10476,18471,Key,1
10476,343,Nola,2
10476,40036,Shug,3
10476,21215,Yevette,4
11309,32597,"Moses ""Hard Mo"" Baxter",0
11309,31714,Jill,1
11309,663,Lincoln Wineberg Jr.,2
11309,590080,Nomad,3
11309,13604,Angry Bob,4
1635,3061,Lincoln Six Echo / Tom Lincoln,0
1635,1245,Jordan Two Delta / Sarah Jordan,1
1635,938,Albert Laurent,2
1635,48,Dr. Bernard Merrick,3
1635,884,James 'Mac' McCord,4
1696,5695,Captain Spaulding / James Cutter,0
1696,27737,Otis B. Driftwood,1
1696,21319,Baby Firefly / Vera-Ellen,2
1696,4520,Sheriff John Quincy Wydel,3
1696,15070,Charlie Altamont,4
1665,10692,Blake,0
1665,526,Luke,1
1665,18514,Asia,2
1665,18515,Scott,3
1665,18516,Nicole,4
11459,11665,Will Stronghold,0
11459,6856,Steve Stronghold / The Commander,1
11459,11164,Josie Stronghold / Jetstream,2
11459,31838,Layla Williams,3
11459,56251,"Ron Wilson, Bus Driver",4
10048,6164,Lt. Ben Gannon,0
10048,10860,Lt. Kara Wade,1
10048,134,Lt. Henry Purcell,2
10048,9880,Capt. George Cummings,3
10048,12206,Dr. Keith Orbit,4
11648,2882,Sarah Nolan,0
11648,3036,Jake,1
11648,20,Carol,2
11648,290,Bill,3
11648,20212,Bob,4
5237,31512,Dust Devil,0
5237,27008,Wendy Robertson,1
5237,32645,Dr. Leidzinger,2
5237,663,Capt. Beyman,3
5237,47458,Ben Mukurob,4
37632,15111,Rudy Cafmeyer / Charles Le Vaillant,0
37632,2719,Cyrus Jacob,1
37632,10017,Prof. Walter Finley,2
37632,52628,Lt. Dalia Barr,3
37632,29068,Maj. Ben Ner,4
16320,51797,Mal,0
16320,9576,Zoe,1
16320,21088,Wash,2
16320,54882,Inara,3
16320,2059,Jayne,4
308,1532,Don Johnston,0
308,1146,Sherry,1
308,4430,Laura,2
308,3063,Penny,3
308,4431,Carmen,4
25074,18897,Kuo Chen-Wah,0
25074,44917,Yang Luming / Rose,1
25074,57057,Madam Kao,2
25074,62417,Chief inspector Ho,3
25074,1175529,Tiger Lo,4
18882,75488,Sheriff Kyle Williams,0
18882,19538,Teri Elizabeth Richards,1
18882,12536,Frederic Schist,2
18882,15294,Pete Horn,3
18882,75121,Rene LaRoque,4
6519,9656,Luke Duke,0
6519,57599,Bo Duke,1
6519,52052,Daisy Duke,2
6519,8261,Uncle Jesse Duke,3
6519,16475,Jefferson Davis 'Boss' Hogg,4
1444,6368,Madeleine,0
1444,9273,Ashley Johnsten,1
1444,17245,Johnny,2
1444,4941,George,3
1444,1989,Peg,4
11453,60949,Deuce Bigalow,0
11453,62842,T.J. Hicks,1
11453,1924,Gaspar Voorsboch,2
11453,1844,Heinz Hummer,3
11453,69497,Eva,4
9913,11661,Caroline Ellis,0
9913,4800,Violet Devereaux,1
9913,133,Luke Marshall,2
9913,5049,Ben Devereaux,3
9913,52847,Jill,4
8292,13240,Bobby Mercer,0
8292,8169,Angel Mercer,1
8292,37934,"Jeremiah ""Jerry"" Mercer",2
8292,9828,Jack Mercer,3
8292,18288,Lt. Green,4
13922,4589,Lt. Colonel Mucci,0
13922,17051,Captain Prince,1
13922,935,Margaret Utinsky,2
13922,20982,Captain Redding,3
13922,12763,Major Gibson,4
14166,38940,Kimberly Joyce,0
14166,11826,Grace Anderson,1
14166,44679,Morgan,2
14166,62204,Rick,3
14166,1034781,Randa,4
501,6819,Himself,0
501,6820,Herself,1
501,6821,Himself,2
501,6822,Himself,3
501,6823,Himself,4
18976,17276,Attila the Hun,0
18976,6280,Flavius Aetius,1
18976,158221,N'Kara / Ildico,2
18976,129759,Valentinian,3
18976,2506,Placida,4
17824,85,Jack,0
17824,52602,Ben,1
17824,1210,The Maestro,2
17824,57906,Curt,4
17824,995965,Dana,5
11328,1019,Tonny,0
11328,69012,Smeden,1
11328,69013,Kusse-Kurt,2
11328,69014,Charlotte,3
11328,1348437,Ø,4
15907,111176,Xan,0
15907,55152,Peter,1
15907,111177,Thandi,2
15907,111178,Lucille,3
15907,15250,Kristin,4
11848,70718,narrator (voice),0
11848,39952,all animals (voice),1
25199,15905,Louise Miller,0
25199,93321,Brad Powell,1
25199,93151,Richie Miller,2
25199,22489,Margaret Miller,3
25199,41250,Frank Miller,4
6957,4495,Andy Stitzer,0
6957,2229,Trish,1
6957,22226,David,2
6957,71530,Jay,3
6957,19274,Cal,4
16764,67351,Steven Barrows,1
16764,32799,Nell Barrows,2
16764,22250,Chas Rooker,3
16764,7137,Julia Cunningham,4
16764,73132,Luis Saucedo,5
11460,53714,Lisa Reisert,0
11460,2037,Jackson Rippner,1
11460,1248,Joe Reisert,2
11460,34195,Cynthia,3
11460,58792,Charles Keefe,4
19404,35742,Raj Malhotra,0
19404,55061,Simran Singh,1
19404,691,Chaudhry Baldev Singh,2
19404,6217,Dharamvir Malhotra,4
19404,35759,Ajit Singh,5
445,6012,Georges Laurent,0
445,1137,Anne Laurent,1
445,6014,La mère de Georges,2
445,6015,Le rédacteur en chef,3
445,6018,Pierre,4
9564,28781,Astérix,0
9564,16927,Obélix,1
9564,4818,Lucius Detritus,2
9564,24629,Abraracourcix (Majestix),3
9564,3757,Caesar,4
20874,86689,Vladimir Nikolaevich Mashkov - 'Uncle Vova',0
20874,86664,Wef - The Wandering Chatlanian Singer,1
20874,1190374,Bee - The Wandering Patsak Singer,2
20874,86688,Gedevan Alexandrovich Alexidze - 'Fiddler',3
20874,240596,Kyrr - The Chatlanian-Dissident,4
14175,3061,Valiant (voice),0
14175,17835,Bugsy (voice),1
14175,13472,Von Talon (voice),2
14175,388,Sergeant (voice),3
14175,41419,Gutsy (voice),4
4442,1810,Jacob Grimm,0
4442,1892,Wilhelm Grimm,1
4442,1711,Hidlick,2
4442,20243,Mayor,3
4442,53,Cavaldi,4
9042,6614,Jack McAllister,0
9042,55541,Tyler McAllister,1
9042,9779,Top Buchanan,2
9042,17286,Dr. Kathryn Jennings,3
9042,15555,Charlie,4
1985,5469,Justin Quayle,0
1985,3293,Tessa Quayle,1
1985,6413,Sandy Woodrow,2
1985,2440,Sir Bernard Pellegrin,3
1985,20425,Tim Donohue,4
9335,976,Frank Martin,0
9335,38425,Audrey Billings,1
9335,57346,Lola,2
9335,57345,Gianni Chellini,3
9335,7693,Inspector Tarconi,4
9007,368,Dr. Elizabeth Masterson,0
9007,103,David Abbott,1
9007,10825,Jack Houriskey,2
9007,56567,Abby Brody,3
9007,6437,Dr. Brett Rushton,4
9777,12052,Catherine Llewellyn,0
9777,4173,Robert Llewellyn,1
9777,131,Harold 'Hal' Dobbs,2
9777,15250,Claire Llewellyn,3
9777,59145,Cop,4
1830,2963,Yuri Orlov,0
1830,18354,Ava Fontaine Orlov,1
1830,7499,Vitaly Orlov,2
1830,569,Jack Valentine,3
1830,19299,Andre Baptiste Sr.,4
7182,51536,Eden,0
7182,23495,Eric,1
7182,51975,Rachel,2
7182,51976,Sean,3
7182,51977,Ray,4
10092,47628,Owen Matthews,0
10092,51936,Dodger,1
10092,49623,Tom,2
10092,32362,Rich Walker,3
10092,63275,Mercedes,4
340,109,Jonathan Safran Foer,0
340,4846,Alex,1
340,4852,Grandfather,2
340,4858,Jonathan's Grandmother,3
340,4853,Leaf Blower,4
1546,17441,Justin Cobb,0
1546,3063,Audrey Cobb,1
1546,7132,Mike Cobb,2
1546,6384,Perry,3
1546,4589,Matt Schramm,4
65215,52139,"Peter Griffin, Stewie Griffin, Brian, Glen Glenn Quagmire, Tom Tucker, Stuart Griffin, Bugs Bunny (voice)",0
65215,24357,"Lois Griffin, Tricia Takanawa, Vanessa, Condoleezza Rice (voice)",1
65215,13922,Chris Griffin (voice),2
65215,18973,Meg Griffin (voice),3
65215,9657,Joe Swanson (voice),4
10753,18897,Chan Ka Kui,0
10753,1338,May,1
10753,1346975,Div. Inspector Raymond Lam,2
10753,44922,Bill Wong,3
10753,119454,Kim,4
11636,18897,Senior Insp. Chan Kwok-Wing,0
11636,70106,Zheng Xiaofeng,1
11636,66762,Sun Ho Yee,2
11636,64434,Sa Sa,3
11636,64436,Joe Kwan,4
14286,84382,Himself,0
14286,84383,Himself (archive footage),1
14286,84384,Himself (archive footage),2
14286,19011,Himself (archive footage),3
14286,46432,Himself (archive footage),4
8814,18918,Sarge,0
8814,1372,John Grimm,1
8814,10882,Samantha Grimm,2
8814,27632,Goat,3
8814,58758,Destroyer,4
9923,116,Domino Harvey,0
9923,2295,Ed Mosbey,1
9923,25616,Choco,2
9923,18792,Claremont Williams,3
9923,60561,Lateesha Rodriguez,4
7553,10859,Monty,0
7553,1772,Serena,1
7553,15033,Dean,2
7553,28638,Dan,3
7553,40481,Raddimus,4
8202,6885,Aeon Flux,0
8202,20982,Trevor Goodchild,1
8202,9012,Oren Goodchild,2
8202,2598,Sithandra,3
8202,3910,Handler,4
1947,4135,Einar Gilkyson,0
1947,16866,Jean Gilkyson,1
1947,192,Mitch Bradley,2
1947,20185,Griff Gilkyson,3
1947,6164,Crane Curtis,4
9074,2231,Derrick Vann,0
9074,26510,Andy Fiddler,1
9074,10843,Joey Kane,2
9074,15860,Agent Peters,3
9074,56910,Lt. Rita Carbone,4
8643,350,Erin Bruner,0
8643,207,Father Moore,1
8643,55152,Ethan Thomas,2
8643,53828,Emily Rose,3
8643,6074,Dr. Mueller,4
9315,1038,Kyle Pratt,0
9315,133,Gene Carson,1
9315,48,Captain Rich,2
9315,57278,Stephanie,3
9315,124304,Obaid,4
3933,85,Victor Van Dort (voice),0
3933,1283,Corpse Bride (voice),1
3933,1639,Victoria Everglot (voice),2
3933,30364,Nell Van Dort / Hildegarde (voice),3
3933,34900,William Van Dort / Mayhew / Paul the Head Waiter (voice),4
8923,109,Matt Buckner,0
8923,4174,Shannon Dunham,1
8923,56365,Pete Dunham,2
8923,56366,Dave Bjorno,3
8923,76968,Bovver,4
59,110,Tom Stall,0
59,49,Edie Stall,1
59,226,Sarah Stall,2
59,225,Jack Stall,3
59,227,Richie Cusack,4
257,3542,Oliver Twist,0
257,2282,Fagin,1
257,3543,Bill Sikes,2
257,3544,The Artful Dodger,3
257,3545,Mr. Brownlow,4
15487,10959,Francis Ouimet,0
15487,8435,Harry Vardon,1
15487,216,Eddie Lowery,2
15487,22109,Lord Northcliffe,3
15487,229031,Sarah Wallis,4
398,1233,Truman Capote,0
398,5348,Laura Kinney,1
398,5349,Christopher,2
398,5350,Barbara,3
398,5351,Rose,4
647,9705,Cloud Strife,0
647,9706,Sephiroth,1
647,9707,Tifa Lockhart,2
647,9708,Reno,3
647,9709,Denzel,4
11968,8167,Jared,0
11968,56731,Sam,1
11968,1894,Bryce,2
11968,71128,Amanda,3
11968,16851,Bates,4
14517,23587,Helena,0
14517,8541,Valentine,1
14517,47632,Morris Campbell / Prime Minister,2
14517,18022,Joanne Campbell / Queen of Light / Queen of Shadows,3
14517,43626,Aunt Nan,4
533,7317,Wallace / Hutch,0
533,1283,Lady Campanula Tottington,1
533,5469,Victor Quartermaine,2
533,7319,Reverend Clement Hedges,3
533,7320,Mrs. Mulch,4
5236,3223,Harry Lockhart,0
5236,5576,Gay Perry,1
5236,11705,Harmony Faith Lane,2
5236,21246,Harlan Dexter,3
5236,6066,Mr. Frying Pan,4
11344,25002,Sun-woo,0
11344,116175,Hee-soo,1
11344,69080,Mr. Kang,2
11344,68903,President Baek,3
11344,1299287,Min-gi,4
5471,17276,Beowulf,0
5471,25451,Grendels Father,1
5471,1640,Hrothgar,2
5471,55584,Grendel,3
5471,43531,Young Grendel,4
9763,58982,Santiago Munez,0
9763,4941,Gavin Harris,1
9763,58016,Roz Harmison,2
9763,8435,Glen Foy,3
9763,480,Mal Braithwaite,4
24019,1158,Roy Cohn,0
24019,5064,Ethel Rosenburg,1
24019,17178,Joe Pitt,2
24019,18248,Harper Pitt,3
24019,7056,Homeless Woman,4
15058,37917,Melinda Sordino,0
15058,20,Joyce Sordino,1
15058,18324,Mr. Freeman,2
15058,77830,Heather,3
15058,61962,Jack Sordino,4
10017,6952,Jake Kesey / The Wraith,0
10017,11151,Packard Walsh,1
10017,6681,Keri Johnson,2
10017,1811,Sheriff Loomis,3
10017,545,Billy Hankins,4
11931,6941,Maggie Feller,0
11931,3051,Rose Feller,1
11931,4090,Ella Hirsh,2
11931,25849,Jim Danvers,3
11931,9283,Sydelle Feller,4
10707,8447,Bernard Berkman,0
10707,350,Joan Berkman,1
10707,44735,Walt Berkman,2
10707,66257,Frank Berkman,3
10707,13021,Ivan,4
9910,1158,Walter Abrams,0
9910,10297,Brandon Lang,1
9910,14343,Toni Morrow,2
9910,23346,Novian,3
9910,12799,Jerry,4
142,1810,Ennis Del Mar,0
142,131,Jack Twist,1
142,1811,Joe Aguirre,2
142,1812,Alma Beers del Mar,3
142,1813,Lureen Newsome,4
9621,114,Drew Baylor,0
9621,205,Claire Colburn,1
9621,4038,Hollie Baylor,2
9621,7447,Phil DeVoss,3
9621,14888,Bill Banyon,4
9701,6885,Josey Aimes,0
9701,58640,Karen Aimes,1
9701,58641,Sammy Aimes,2
9701,3910,Glory,3
9701,48,Kyle,4
3291,11064,Edward R. Murrow,0
3291,8447,Sig Mickelson,1
3291,24357,Natalie,2
3291,31507,Millie Lerner,3
3291,31513,Jazz Sängerin,4
12920,6856,Ben Crane,0
12920,501,Cale Crane,1
12920,10823,Pop Crane,2
12920,1951,Lily,3
12920,52,Palmer,4
16608,529,Charlie Burns,0
16608,5538,Captain Morris Stanley,1
16608,1639,Martha Stanley,2
16608,6413,Arthur Burns,3
16608,1371,Eden Fletcher,4
791,11824,Nick Castle,0
791,11825,Elizabeth Williams,1
791,11826,Stevie Wayne,2
791,11827,Spooner,3
791,6074,Tom Malone,4
15276,12901,Deacon,0
15276,58381,Tom Cooperman,1
15276,80417,Ashley,2
15276,3908,Fred,3
15276,67850,Jake,4
8066,3061,Sam Foster,0
8066,30614,Henry Letham,1
8066,3489,Lila Culpepper,2
8066,20879,Mrs. Letham,3
8066,53755,Athena,4
1656,3131,Zorro,0
1656,1922,Elena,1
1656,18460,Joaquin,2
1656,17413,Frey Felipe,3
1656,18461,Jacob McGivens,4
6963,2963,David Spritz,0
6963,3895,Robert Spritzel,1
6963,15250,Noreen,2
6963,51609,Shelly Spritzel,3
6963,3292,Mike Spritzel,4
215,2144,Jigsaw,0
215,2138,Amanda,1
215,2680,Eric Matthews,2
215,2682,Xavier,3
215,2683,Jonas,4
2313,139,Rafi Gardet,0
2313,23821,David Bloomberg,1
2313,5064,Lisa Metzger,2
2313,24291,Catherine,3
2313,6212,Randall,4
8274,26510,Mr. Levenstein,0
8274,54593,Matt Stifler,1
8274,20373,Elyse,2
8274,54594,Ernie,3
8274,26929,Chloe,4
18994,94936,Tarzan,0
18994,41516,Jane Parker,1
18994,27733,Harry Holt,2
18994,96064,Martin Arlington,3
18994,3371,Beamish,4
10799,1003,Jean-Louis Schiffer,0
10799,66147,Anna Heymes,1
10799,2970,Paul Nerteaux,2
10799,56654,Mathilde Uran,3
10799,550110,Le légiste,4
1951,18997,Grace,0
1951,4812,Timothy,1
1951,2047,Wilhelm,2
1951,5293,Grace's Father,3
1951,224150,Thomas,4
10851,976,Jake,0
10851,11477,Macha,1
10851,47774,Zach,2
10851,37934,Avi,3
10851,2983,Sorter,4
25,134,Staff Sgt. Sykes,0
25,131,Anthony Swofford,1
25,132,D.I. Fitch,1
25,155,Kruger,3
25,133,Alan Troy,4
9982,5367,Chicken Little (voice),0
9982,3234,Abby Mallard (voice),1
9982,40347,Fish Out of Water (voice),2
9982,18324,Runt of the Litter (voice),3
9982,1201,Buck Cluck (voice),4
12877,14887,Richard,0
12877,20284,Sonny,1
12877,20286,Anthony,2
12877,70518,Jo,3
12877,122994,Big Al,4
11661,9824,Anna Sorensen,0
11661,550023,Anna Sörensen (singing voice),1
11661,11953,Nikolaus Sprink,2
11661,19866,Lieutenant Audebert,3
11661,480,Palmer,4
10060,62644,Marcus,0
10060,52847,Charlene,1
10060,31164,Majestic,2
10060,334,Keryl,3
10060,18288,Bama,4
10033,10859,Chris Brander,0
10033,20189,Jamie Palamino,1
10033,1772,Samantha James,2
10033,21594,Dusty Dinkleman,3
10033,59238,Mike Brander,4
231,1461,Bob Barnes,0
231,1892,Bryan Woodman,1
231,2954,Bennett Holiday,2
231,2955,Jimmy Pope,3
231,2956,Julie Woodman,4
8999,2296,Charles Schine,0
8999,4491,Lucinda Harris,1
8999,1925,LaRoche,2
8999,27755,Deanna Schine,3
8999,56542,Amy Schine,4
8555,679,Kate,0
8555,995,George,1
8555,24271,Arthur,2
8555,53013,Guy,3
8555,55340,Jimmy,4
4348,116,Elizabeth Bennet,0
4348,15576,Mr. Darcy,1
4348,10882,Jane Bennet,2
4348,36665,Mr. Bingley,3
4348,55636,Mr. Bennet,4
10064,192,Moses Ashford,0
10064,1979,Levon Wallace,1
10064,12111,Josh Pollack,2
10064,36424,Officer Rafe Deed,3
10064,32597,Sgt. Frances Lazerov,4
9885,45210,Mick Taylor,0
9885,60003,Liz Hunter,1
9885,60004,Kristy Earl,2
9885,60005,Ben Mitchell,3
9885,78962,Bazza,4
9392,57574,Sarah,0
9392,57575,Juno,1
9392,57576,Beth,2
9392,57577,Rebecca,3
9392,57578,Sam,4
674,10980,Harry Potter,0
674,10989,Ron Weasley,1
674,10990,Hermione Granger,2
674,5469,Lord Voldemort,3
674,5658,Albus Dumbledore,4
69,73421,Johnny Cash,0
69,368,June Carter,1
69,417,Vivian,2
69,418,Ray Cash,3
69,419,Elvis Presley,4
1833,6165,Mark Cohen,0
1833,17736,Roger Davis,1
1833,5916,Mimi Marquez,2
1833,19392,Tom Collins,3
1833,19393,Angel Dumott Schunard,4
6795,51297,Danny,0
6795,27972,Walter,1
6795,51298,Astronaut,2
6795,37917,Lisa,3
6795,504,Dad,4
11421,71507,Zachary Beaulieu,0
11421,232137,Laurianne Beaulieu,1
11421,32885,Gervais Beaulieu,2
11421,81822,,3
11421,69369,Zachary Beaulieu 6 à 8 ans,4
1420,2037,Patrick 'Kitten' Braden,0
1420,3896,Father Liam,1
1420,17018,Charlie,2
1420,17019,Irwin,3
1420,9029,Bertie,4
9005,3036,Charlie,0
9005,879,Vic,1
9005,56563,Rusti,2
9005,56564,Culligan,3
9005,56565,Ronny,4
13499,6065,Frank Beardsley,0
13499,14343,Helen North,1
13499,55084,William Beardsley,2
13499,60078,Christina Beardsley,3
13499,1227499,Harry Beardsley,4
7010,5341,Col. Allen Faulkner,0
7010,10222,Lt. Shawn Fynn,1
7010,194,Capt. Rafer Janders,2
7010,37777,Lt. Pieter Coetze,3
7010,41235,Sir Edward Matherson,4
20345,20564,Sam Dalmas,0
20345,93476,Julia,1
20345,32377,Inspector Morosini,2
20345,129431,Monica Ranieri,3
20345,25816,Alberto Ranieri,4
15184,9994,Stella Erlynne,0
15184,1245,Meg Windermere,1
15184,207,Tuppy,2
15184,44104,Contessa Lucchino,3
15184,55467,Lord Darlington,4
2153,31070,The Driver,0
2153,6905,The Detective,1
2153,6553,The Player,2
2153,13652,The Connection,3
2153,2454,Red Plainclothesman,5
116,1244,Chris Wilton,0
116,1245,Nola Rice,1
116,1246,Chloe Hewett Wilton,2
116,1248,Alec Hewett,3
116,1249,Eleanor Hewett,4
20416,8606,Romer Treece,0
20416,14061,Gail Berke,1
20416,1733,David Sanders,2
20416,20959,Henri Cloche,3
20416,3265,Adam Coffin,4
411,5528,Peter Pevensie,0
411,5529,Susan Pevensie,1
411,5527,Edmund Pevensie,2
411,5526,Lucy Pevensie,3
411,3896,Aslan (voice),4
254,3489,Ann Darrow,0
254,70851,Carl Denham,1
254,3490,Jack Driscoll,2
254,3491,Captain Englehorn,3
254,3492,Preston,4
1904,1339,Sayuri,0
1904,643,Hatsumomo,1
1904,16145,Pumpkin,2
1904,10075,Auntie,3
1904,19855,Chiyo,4
9043,6194,Julie Morton,0
9043,3092,Sybil Stone,1
9043,53714,Amy Stone,2
9043,20212,Everett Stone,3
9043,520,Meredith Morton,4
14695,1813,Allison Lang,0
14695,6862,Hector,1
14695,11671,Emily,2
14695,50346,Amanda,3
14695,24045,Sam,4
9721,10814,Jack Tuliver,0
9721,58757,Sgt. Kelly Anders,1
9721,58758,Spanky,2
9721,58759,Suza,3
9721,24605,Alexsie Kutchinov,4
23478,2299,Donald Morton,0
23478,8329,Isabelle Sorenson,1
23478,21163,Wallace,2
23478,68109,Janice,3
23478,57514,Bronwin,4
8290,37131,"Augustin Bouvet, peintre en bâtiment",0
8290,11187,"Stanislas Lefort, chef d'orchestre",1
8290,29427,Sir Reginald Brook,2
8290,39008,Peter Cunningham,3
8290,19613,Alan Mac Intosh,4
8053,2176,Pete Perkins,0
8053,12834,Mike Norton,1
8053,20309,Belmont,2
8053,31717,Lou Ann Norton,3
8053,6832,Rachel,4
612,8783,Avner,0
612,8784,Steve,1
612,8785,Carl,2
612,2406,Robert,3
612,169,Hans,4
9899,4756,Leo Bloom,0
9899,139,Ulla,1
9899,23659,Franz Liebkind,2
9899,52313,Hold Me-Touch Me,3
9899,60136,Roger DeBris,5
546,7427,Bree,0
546,7431,Toby,1
546,7430,Margaret,2
546,7428,Dr. Spikowsky,3
546,7429,Fernando,4
2800,4491,Sarah Huttinger,0
2800,1269,Beau Burroughs,1
2800,4090,Katharine Richelieu,2
2800,103,Jeff Daly,3
2800,4483,Benjamin Braddock (uncredited),4
9641,67773,Tom Baker,0
9641,26510,Jimmy Murtaugh,1
9641,5149,Kate Baker,2
9641,11824,Charlie Baker,3
9641,76996,Bud McNulty,4
7552,206,Dick Harper,0
7552,4939,Jane Harper,1
7552,7447,Jack McCallister,2
7552,28633,Frank Bascombe,3
7552,52929,Veronica Cleeman,4
9927,9656,Steve Barker,0
9927,1248,Gary Barker,1
9927,25541,Lynn Sheridan,2
9927,60671,Stavi,3
9927,15032,Glen,4
9681,1810,Casanova,0
9681,23459,Francesca Bruni,1
9681,16940,Pucci,2
9681,17485,Paprizzio,3
9681,5313,Andrea,4
4495,965,Fernando,0
4495,37839,Teresa,1
4495,24976,Ana,2
4495,37840,Isabel,3
4495,37841,Doña Lucía,4
9687,10730,Reverend Walter Goodfellow,0
9687,5470,Gloria Goodfellow,1
9687,10978,Grace Hawkins,2
9687,723,Lance,3
9687,66442,Holly Goodfellow,4
20530,33135,Shukichi Somiya,0
20530,95504,Noriko Somiya,1
20530,131012,Aya Kitagawa,2
20530,131013,Masa Taguchi,3
20530,131014,Katsuyoshi,4
6935,51493,Baseball,0
6935,51494,L`Araignee,1
6935,51495,La Belette,2
6935,51496,Zicmu,3
6935,51497,Rocket,4
11400,72466,Captain Smith,0
11400,69225,Pocahontas,1
11400,290,Captain Newport,2
11400,3894,John Rolfe,3
11400,18260,Powhatan,4
13669,14974,Elizabeth Lane,0
13669,33022,Jefferson Jones,1
13669,4114,Alexander Yardley,2
13669,14029,John Sloan,3
13669,94110,Felix Bassenak,4
4550,64880,Mr. Baek,0
4550,25001,Lee Geum-ja,1
4550,1117876,Jenny,2
4550,1256494,Ma-nyeo,4
4550,570303,So-young Woo,5
10045,62439,Leïto,0
10045,21946,Capt. Damien Tomaso,1
10045,62441,K2,2
10045,62443,Lola,3
10045,62442,Taha Bemamud,4
168705,7218,Rayne,0
168705,2282,Kagan,1
